"time_hours","variable","Family","SangerID","value"
28,"lactate (mM)","Enterobacteriaceae",356,4.334892112
28,"lactate (mM)","Pseudomonadaceae",462,0.05495389
28,"lactate (mM)","Enterobacteriaceae",358,4.454497637
28,"lactate (mM)","Enterobacteriaceae",360,1.276869787
28,"lactate (mM)","Enterobacteriaceae",259,4.819779373
28,"lactate (mM)","Enterobacteriaceae",364,4.373683093
28,"lactate (mM)","Pseudomonadaceae",428,0
28,"lactate (mM)","Pseudomonadaceae",432,0.106675197
28,"lactate (mM)","Pseudomonadaceae",267,0.025860654
28,"lactate (mM)","Enterobacteriaceae",269,0.219815558
28,"lactate (mM)","Enterobacteriaceae",270,5.880066184
28,"lactate (mM)","Enterobacteriaceae",435,6.924190085
28,"lactate (mM)","Pseudomonadaceae",272,0.164861669
28,"lactate (mM)","Enterobacteriaceae",273,0.14869876
28,"lactate (mM)","Pseudomonadaceae",274,0
28,"lactate (mM)","Enterobacteriaceae",438,4.991106205
28,"lactate (mM)","Enterobacteriaceae",439,5.081618494
28,"lactate (mM)","Enterobacteriaceae",283,6.678513873
28,"lactate (mM)","Enterobacteriaceae",284,3.788585798
28,"lactate (mM)","Enterobacteriaceae",286,6.429605079
28,"lactate (mM)","Enterobacteriaceae",287,4.289635968
28,"lactate (mM)","Enterobacteriaceae",440,0.210117813
28,"lactate (mM)","Pseudomonadaceae",441,0.029093236
28,"lactate (mM)","Enterobacteriaceae",442,6.516884786
28,"lactate (mM)","Enterobacteriaceae",160,7.354123457
28,"lactate (mM)","Enterobacteriaceae",165,7.842243299
28,"lactate (mM)","Enterobacteriaceae",169,5.776623568
28,"lactate (mM)","Pseudomonadaceae",523,0.01939549
28,"lactate (mM)","Enterobacteriaceae",276,6.180696285
28,"lactate (mM)","Enterobacteriaceae",277,7.871336535
28,"lactate (mM)","Enterobacteriaceae",278,5.967345891
28,"lactate (mM)","Enterobacteriaceae",288,8.517852883
28,"lactate (mM)","Enterobacteriaceae",289,5.498621538
28,"lactate (mM)","Pseudomonadaceae",290,0
28,"lactate (mM)","Pseudomonadaceae",444,0.003232582
28,"lactate (mM)","Pseudomonadaceae",294,0
28,"lactate (mM)","Enterobacteriaceae",295,3.979308121
28,"lactate (mM)","Enterobacteriaceae",303,0.491352424
28,"lactate (mM)","Pseudomonadaceae",304,0
28,"lactate (mM)","Enterobacteriaceae",305,0.617423112
28,"lactate (mM)","Enterobacteriaceae",308,0.753191545
28,"lactate (mM)","Enterobacteriaceae",310,1.83933901
28,"lactate (mM)","Enterobacteriaceae",311,2.130271366
28,"lactate (mM)","Pseudomonadaceae",316,0.07434938
28,"lactate (mM)","Enterobacteriaceae",317,1.441731456
28,"lactate (mM)","Enterobacteriaceae",320,0.940681286
28,"lactate (mM)","Pseudomonadaceae",321,0.029093236
28,"lactate (mM)","Enterobacteriaceae",322,2.013898424
28,"lactate (mM)","Pseudomonadaceae",325,0.045256144
28,"lactate (mM)","Enterobacteriaceae",448,2.091480385
28,"lactate (mM)","Pseudomonadaceae",449,0.01939549
48,"lactate (mM)","Pseudomonadaceae",326,0.062191977
48,"lactate (mM)","Enterobacteriaceae",327,0
48,"lactate (mM)","Enterobacteriaceae",332,3.760977984
48,"lactate (mM)","Pseudomonadaceae",335,0
48,"lactate (mM)","Moraxellaceae",336,0
48,"lactate (mM)","Enterobacteriaceae",338,0.006546524
48,"lactate (mM)","Enterobacteriaceae",340,2.936115972
48,"lactate (mM)","Enterobacteriaceae",461,2.968848591
48,"lactate (mM)","Enterobacteriaceae",280,0
48,"lactate (mM)","Aeromonadaceae",343,4.605479567
48,"lactate (mM)","Enterobacteriaceae",344,5.181573671
48,"lactate (mM)","Enterobacteriaceae",345,2.281463581
48,"lactate (mM)","Enterobacteriaceae",346,0.382971648
48,"lactate (mM)","Enterobacteriaceae",348,6.078447446
48,"lactate (mM)","Pseudomonadaceae",350,0
48,"lactate (mM)","Moraxellaceae",453,0
48,"lactate (mM)","Moraxellaceae",454,0
48,"lactate (mM)","Enterobacteriaceae",458,4.96226512
48,"lactate (mM)","Enterobacteriaceae",460,5.741301465
48,"lactate (mM)","Pseudomonadaceae",352,0
48,"lactate (mM)","Enterobacteriaceae",356,2.769179612
48,"lactate (mM)","Pseudomonadaceae",462,0.003273262
48,"lactate (mM)","Enterobacteriaceae",358,2.700441111
48,"lactate (mM)","Enterobacteriaceae",360,0.412431006
48,"lactate (mM)","Enterobacteriaceae",259,0.019639572
48,"lactate (mM)","Enterobacteriaceae",364,3.161971046
48,"lactate (mM)","Pseudomonadaceae",428,0
48,"lactate (mM)","Pseudomonadaceae",432,0.045825667
48,"lactate (mM)","Pseudomonadaceae",267,0.03273262
48,"lactate (mM)","Enterobacteriaceae",269,0.091651335
48,"lactate (mM)","Enterobacteriaceae",270,0.098197859
48,"lactate (mM)","Enterobacteriaceae",435,0.072011763
48,"lactate (mM)","Pseudomonadaceae",272,0.052372191
48,"lactate (mM)","Enterobacteriaceae",273,0
48,"lactate (mM)","Pseudomonadaceae",274,0
48,"lactate (mM)","Enterobacteriaceae",438,4.121036798
48,"lactate (mM)","Enterobacteriaceae",439,0.101471121
48,"lactate (mM)","Enterobacteriaceae",283,1.715189263
48,"lactate (mM)","Enterobacteriaceae",284,3.089959283
48,"lactate (mM)","Enterobacteriaceae",286,0.533541698
48,"lactate (mM)","Enterobacteriaceae",287,2.788819184
48,"lactate (mM)","Enterobacteriaceae",440,0
48,"lactate (mM)","Pseudomonadaceae",441,0
48,"lactate (mM)","Enterobacteriaceae",442,1.81011386
48,"lactate (mM)","Enterobacteriaceae",160,1.335490877
48,"lactate (mM)","Enterobacteriaceae",165,7.204449558
48,"lactate (mM)","Enterobacteriaceae",169,0.445163626
48,"lactate (mM)","Pseudomonadaceae",523,0.058918715
48,"lactate (mM)","Enterobacteriaceae",276,1.112909064
48,"lactate (mM)","Enterobacteriaceae",277,3.882088676
48,"lactate (mM)","Enterobacteriaceae",278,0.098197859
48,"lactate (mM)","Enterobacteriaceae",288,7.623427088
48,"lactate (mM)","Enterobacteriaceae",289,1.639904238
48,"lactate (mM)","Pseudomonadaceae",290,0
48,"lactate (mM)","Pseudomonadaceae",444,0.013093048
48,"lactate (mM)","Pseudomonadaceae",294,0
48,"lactate (mM)","Enterobacteriaceae",295,2.356748606
48,"lactate (mM)","Enterobacteriaceae",303,0
48,"lactate (mM)","Pseudomonadaceae",304,0
48,"lactate (mM)","Enterobacteriaceae",305,0
48,"lactate (mM)","Enterobacteriaceae",308,0.065465239
48,"lactate (mM)","Enterobacteriaceae",310,0.235674861
48,"lactate (mM)","Enterobacteriaceae",311,0.405884482
48,"lactate (mM)","Pseudomonadaceae",316,0
48,"lactate (mM)","Enterobacteriaceae",317,0.222581813
48,"lactate (mM)","Enterobacteriaceae",320,0.01636631
48,"lactate (mM)","Pseudomonadaceae",321,0
48,"lactate (mM)","Enterobacteriaceae",322,0.896873775
48,"lactate (mM)","Pseudomonadaceae",325,0
48,"lactate (mM)","Enterobacteriaceae",448,0.674291962
48,"lactate (mM)","Pseudomonadaceae",449,0.013093048
