"w_ratio","rf_pair","Experiment","type","variable"
0.388908313727978,"303.189_PID_iYS1720","fba","published","w[ace,R] / w[glu,F]"
0.375103445303025,"303.189_PID_iECOK1_1307","fba","published","w[ace,R] / w[glu,F]"
0.406662543614567,"303.189_PID_STM_v1_0","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iETEC_1333","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iEC55989_1330","fba","published","w[ace,R] / w[glu,F]"
0.388019587544903,"303.189_PID_iEC1368_DH5a","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iECB_1328","fba","published","w[ace,R] / w[glu,F]"
0.270895843005592,"303.189_PID_iECD_1391","fba","published","w[ace,R] / w[glu,F]"
0.351674397327488,"303.189_PID_iG2583_1286","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iY75_1357","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iECNA114_1301","fba","published","w[ace,R] / w[glu,F]"
0.215909925471537,"303.189_PID_iECBD_1354","fba","published","w[ace,R] / w[glu,F]"
0.437785451662915,"303.189_PID_iAF1260b","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iEcE24377_1341","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iECSE_1348","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iECSP_1301","fba","published","w[ace,R] / w[glu,F]"
0.351674397327488,"303.189_PID_iECH74115_1262","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iECSF_1327","fba","published","w[ace,R] / w[glu,F]"
0.388080313447321,"303.189_PID_iECDH1ME8569_1439","fba","published","w[ace,R] / w[glu,F]"
0.388019587544903,"303.189_PID_iEC1344_C","fba","published","w[ace,R] / w[glu,F]"
0.388080313447321,"303.189_PID_iUMNK88_1353","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iNRG857_1313","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iEKO11_1354","fba","published","w[ace,R] / w[glu,F]"
0.375103445303025,"303.189_PID_iECP_1309","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iECs_1301","fba","published","w[ace,R] / w[glu,F]"
0.376949774854722,"303.189_PID_iEC1349_Crooks","fba","published","w[ace,R] / w[glu,F]"
0.371956348567133,"303.189_PID_iYL1228","fba","published","w[ace,R] / w[glu,F]"
0.464265573271712,"303.189_PID_iML1515","fba","published","w[ace,R] / w[glu,F]"
0.388080313447321,"303.189_PID_iUTI89_1310","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iECO103_1326","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iECO26_1355","fba","published","w[ace,R] / w[glu,F]"
0.375103445303025,"303.189_PID_iUMN146_1321","fba","published","w[ace,R] / w[glu,F]"
0.412913578098098,"303.189_PID_iSDY_1059","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iECW_1372","fba","published","w[ace,R] / w[glu,F]"
0.372141848381541,"303.189_PID_iEcDH1_1363","fba","published","w[ace,R] / w[glu,F]"
0.375103445303025,"303.189_PID_iECS88_1305","fba","published","w[ace,R] / w[glu,F]"
0.139337659588452,"303.189_PID_iEC1356_Bl21DE3","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iEcSMS35_1347","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iEcolC_1368","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iZ_1308","fba","published","w[ace,R] / w[glu,F]"
0.373267999026602,"351746.6_PID_iECED1_1282","fba","published","w[ace,R] / w[glu,F]"
0.378886448142771,"351746.6_PID_iEC1364_W","fba","published","w[ace,R] / w[glu,F]"
0.389194431123019,"351746.6_PID_iJO1366","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iLF82_1304","fba","published","w[ace,R] / w[glu,F]"
0.368604970233119,"351746.6_PID_e_coli_core","fba","published","w[ace,R] / w[glu,F]"
0.402515209804,"351746.6_PID_iJR904","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iWFL_1372","fba","published","w[ace,R] / w[glu,F]"
0.38925058259581,"351746.6_PID_iEcHS_1320","fba","published","w[ace,R] / w[glu,F]"
0.37616629706161,"351746.6_PID_iECIAI39_1322","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iECO111_1330","fba","published","w[ace,R] / w[glu,F]"
0.271712742791962,"351746.6_PID_iB21_1397","fba","published","w[ace,R] / w[glu,F]"
0.389189677530157,"351746.6_PID_iEC1372_W3110","fba","published","w[ace,R] / w[glu,F]"
0.389845217259026,"351746.6_PID_iECIAI1_1343","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"351746.6_PID_iAPECO1_1312","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iECABU_c1320","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iBWG_1329","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iE2348C_1286","fba","published","w[ace,R] / w[glu,F]"
0.43910561462785,"351746.6_PID_iAF1260","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iEC042_1314","fba","published","w[ace,R] / w[glu,F]"
0.390081090493542,"351746.6_PID_iYS1720","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"351746.6_PID_iECOK1_1307","fba","published","w[ace,R] / w[glu,F]"
0.40788885314464,"351746.6_PID_STM_v1_0","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iETEC_1333","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iEC55989_1330","fba","published","w[ace,R] / w[glu,F]"
0.389189677530157,"351746.6_PID_iEC1368_DH5a","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iECB_1328","fba","published","w[ace,R] / w[glu,F]"
0.271712742791962,"351746.6_PID_iECD_1391","fba","published","w[ace,R] / w[glu,F]"
0.3527348943318,"351746.6_PID_iG2583_1286","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iY75_1357","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iECNA114_1301","fba","published","w[ace,R] / w[glu,F]"
0.216561023192518,"351746.6_PID_iECBD_1354","fba","published","w[ace,R] / w[glu,F]"
0.43910561462785,"351746.6_PID_iAF1260b","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iEcE24377_1341","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iECSE_1348","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iECSP_1301","fba","published","w[ace,R] / w[glu,F]"
0.3527348943318,"351746.6_PID_iECH74115_1262","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iECSF_1327","fba","published","w[ace,R] / w[glu,F]"
0.38925058259581,"351746.6_PID_iECDH1ME8569_1439","fba","published","w[ace,R] / w[glu,F]"
0.389189677530157,"351746.6_PID_iEC1344_C","fba","published","w[ace,R] / w[glu,F]"
0.38925058259581,"351746.6_PID_iUMNK88_1353","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iNRG857_1313","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iEKO11_1354","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"351746.6_PID_iECP_1309","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iECs_1301","fba","published","w[ace,R] / w[glu,F]"
0.378086479511918,"351746.6_PID_iEC1349_Crooks","fba","published","w[ace,R] / w[glu,F]"
0.373078007910112,"351746.6_PID_iYL1228","fba","published","w[ace,R] / w[glu,F]"
0.465665597643143,"351746.6_PID_iML1515","fba","published","w[ace,R] / w[glu,F]"
0.38925058259581,"351746.6_PID_iUTI89_1310","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iECO103_1326","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iECO26_1355","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"351746.6_PID_iUMN146_1321","fba","published","w[ace,R] / w[glu,F]"
0.414158748426639,"351746.6_PID_iSDY_1059","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iECW_1372","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"351746.6_PID_iEcDH1_1363","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"351746.6_PID_iECS88_1305","fba","published","w[ace,R] / w[glu,F]"
0.139757839230296,"351746.6_PID_iEC1356_Bl21DE3","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iEcSMS35_1347","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iEcolC_1368","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iZ_1308","fba","published","w[ace,R] / w[glu,F]"
0.373392833794128,"303.534_PID_iECED1_1282","fba","published","w[ace,R] / w[glu,F]"
0.379013160001929,"303.534_PID_iEC1364_W","fba","published","w[ace,R] / w[glu,F]"
0.389324596561778,"303.534_PID_iJO1366","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iLF82_1304","fba","published","w[ace,R] / w[glu,F]"
0.368728241864127,"303.534_PID_e_coli_core","fba","published","w[ace,R] / w[glu,F]"
0.40264982230747,"303.534_PID_iJR904","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iWFL_1372","fba","published","w[ace,R] / w[glu,F]"
0.389380766365672,"303.534_PID_iEcHS_1320","fba","published","w[ace,R] / w[glu,F]"
0.376292101741767,"303.534_PID_iECIAI39_1322","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iECO111_1330","fba","published","w[ace,R] / w[glu,F]"
0.271803608620465,"303.534_PID_iB21_1397","fba","published","w[ace,R] / w[glu,F]"
0.389319841369437,"303.534_PID_iEC1372_W3110","fba","published","w[ace,R] / w[glu,F]"
0.389975595138906,"303.534_PID_iECIAI1_1343","fba","published","w[ace,R] / w[glu,F]"
0.376360421372193,"303.534_PID_iAPECO1_1312","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iECABU_c1320","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iBWG_1329","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iE2348C_1286","fba","published","w[ace,R] / w[glu,F]"
0.439252458106596,"303.534_PID_iAF1260","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iEC042_1314","fba","published","w[ace,R] / w[glu,F]"
0.390211553029289,"303.534_PID_iYS1720","fba","published","w[ace,R] / w[glu,F]"
0.376360421372193,"303.534_PID_iECOK1_1307","fba","published","w[ace,R] / w[glu,F]"
0.408025269009838,"303.534_PID_STM_v1_0","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iETEC_1333","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iEC55989_1330","fba","published","w[ace,R] / w[glu,F]"
0.389319841369437,"303.534_PID_iEC1368_DH5a","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iECB_1328","fba","published","w[ace,R] / w[glu,F]"
0.271803608620465,"303.534_PID_iECD_1391","fba","published","w[ace,R] / w[glu,F]"
0.352852861483624,"303.534_PID_iG2583_1286","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iY75_1357","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iECNA114_1301","fba","published","w[ace,R] / w[glu,F]"
0.216633445256926,"303.534_PID_iECBD_1354","fba","published","w[ace,R] / w[glu,F]"
0.439252458106596,"303.534_PID_iAF1260b","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iEcE24377_1341","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iECSE_1348","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iECSP_1301","fba","published","w[ace,R] / w[glu,F]"
0.352852861483624,"303.534_PID_iECH74115_1262","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iECSF_1327","fba","published","w[ace,R] / w[glu,F]"
0.389380766365672,"303.534_PID_iECDH1ME8569_1439","fba","published","w[ace,R] / w[glu,F]"
0.389319841369437,"303.534_PID_iEC1344_C","fba","published","w[ace,R] / w[glu,F]"
0.389380766365672,"303.534_PID_iUMNK88_1353","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iNRG857_1313","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iEKO11_1354","fba","published","w[ace,R] / w[glu,F]"
0.376360421372193,"303.534_PID_iECP_1309","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iECs_1301","fba","published","w[ace,R] / w[glu,F]"
0.378212931190441,"303.534_PID_iEC1349_Crooks","fba","published","w[ace,R] / w[glu,F]"
0.373202784199359,"303.534_PID_iYL1228","fba","published","w[ace,R] / w[glu,F]"
0.465821337454978,"303.534_PID_iML1515","fba","published","w[ace,R] / w[glu,F]"
0.389380766365672,"303.534_PID_iUTI89_1310","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iECO103_1326","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iECO26_1355","fba","published","w[ace,R] / w[glu,F]"
0.376360421372193,"303.534_PID_iUMN146_1321","fba","published","w[ace,R] / w[glu,F]"
0.414297259064982,"303.534_PID_iSDY_1059","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iECW_1372","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.534_PID_iEcDH1_1363","fba","published","w[ace,R] / w[glu,F]"
0.376360421372193,"303.534_PID_iECS88_1305","fba","published","w[ace,R] / w[glu,F]"
0.139804579638216,"303.534_PID_iEC1356_Bl21DE3","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iEcSMS35_1347","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iEcolC_1368","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iZ_1308","fba","published","w[ace,R] / w[glu,F]"
0.373392833794128,"1211579.3_PID_iECED1_1282","fba","published","w[ace,R] / w[glu,F]"
0.379013160001929,"1211579.3_PID_iEC1364_W","fba","published","w[ace,R] / w[glu,F]"
0.389324596561778,"1211579.3_PID_iJO1366","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iLF82_1304","fba","published","w[ace,R] / w[glu,F]"
0.368728241864127,"1211579.3_PID_e_coli_core","fba","published","w[ace,R] / w[glu,F]"
0.40264982230747,"1211579.3_PID_iJR904","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iWFL_1372","fba","published","w[ace,R] / w[glu,F]"
0.389380766365672,"1211579.3_PID_iEcHS_1320","fba","published","w[ace,R] / w[glu,F]"
0.376292101741767,"1211579.3_PID_iECIAI39_1322","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iECO111_1330","fba","published","w[ace,R] / w[glu,F]"
0.271803608620465,"1211579.3_PID_iB21_1397","fba","published","w[ace,R] / w[glu,F]"
0.389319841369437,"1211579.3_PID_iEC1372_W3110","fba","published","w[ace,R] / w[glu,F]"
0.389975595138906,"1211579.3_PID_iECIAI1_1343","fba","published","w[ace,R] / w[glu,F]"
0.376360421372193,"1211579.3_PID_iAPECO1_1312","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iECABU_c1320","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iBWG_1329","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iE2348C_1286","fba","published","w[ace,R] / w[glu,F]"
0.439252458106596,"1211579.3_PID_iAF1260","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iEC042_1314","fba","published","w[ace,R] / w[glu,F]"
0.390211553029289,"1211579.3_PID_iYS1720","fba","published","w[ace,R] / w[glu,F]"
0.376360421372193,"1211579.3_PID_iECOK1_1307","fba","published","w[ace,R] / w[glu,F]"
0.408025269009838,"1211579.3_PID_STM_v1_0","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iETEC_1333","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iEC55989_1330","fba","published","w[ace,R] / w[glu,F]"
0.389319841369437,"1211579.3_PID_iEC1368_DH5a","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iECB_1328","fba","published","w[ace,R] / w[glu,F]"
0.271803608620465,"1211579.3_PID_iECD_1391","fba","published","w[ace,R] / w[glu,F]"
0.352852861483624,"1211579.3_PID_iG2583_1286","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iY75_1357","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iECNA114_1301","fba","published","w[ace,R] / w[glu,F]"
0.216633445256926,"1211579.3_PID_iECBD_1354","fba","published","w[ace,R] / w[glu,F]"
0.439252458106596,"1211579.3_PID_iAF1260b","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iEcE24377_1341","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iECSE_1348","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iECSP_1301","fba","published","w[ace,R] / w[glu,F]"
0.352852861483624,"1211579.3_PID_iECH74115_1262","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iECSF_1327","fba","published","w[ace,R] / w[glu,F]"
0.389380766365672,"1211579.3_PID_iECDH1ME8569_1439","fba","published","w[ace,R] / w[glu,F]"
0.389319841369437,"1211579.3_PID_iEC1344_C","fba","published","w[ace,R] / w[glu,F]"
0.389380766365672,"1211579.3_PID_iUMNK88_1353","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iNRG857_1313","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iEKO11_1354","fba","published","w[ace,R] / w[glu,F]"
0.376360421372193,"1211579.3_PID_iECP_1309","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iECs_1301","fba","published","w[ace,R] / w[glu,F]"
0.378212931190441,"1211579.3_PID_iEC1349_Crooks","fba","published","w[ace,R] / w[glu,F]"
0.373202784199359,"1211579.3_PID_iYL1228","fba","published","w[ace,R] / w[glu,F]"
0.465821337454978,"1211579.3_PID_iML1515","fba","published","w[ace,R] / w[glu,F]"
0.389380766365672,"1211579.3_PID_iUTI89_1310","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iECO103_1326","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iECO26_1355","fba","published","w[ace,R] / w[glu,F]"
0.376360421372193,"1211579.3_PID_iUMN146_1321","fba","published","w[ace,R] / w[glu,F]"
0.414297259064982,"1211579.3_PID_iSDY_1059","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iECW_1372","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"1211579.3_PID_iEcDH1_1363","fba","published","w[ace,R] / w[glu,F]"
0.376360421372193,"1211579.3_PID_iECS88_1305","fba","published","w[ace,R] / w[glu,F]"
0.139804579638216,"1211579.3_PID_iEC1356_Bl21DE3","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iEcSMS35_1347","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iEcolC_1368","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iZ_1308","fba","published","w[ace,R] / w[glu,F]"
0.333107128354895,"303.215_PID_iECED1_1282","fba","published","w[ace,R] / w[glu,F]"
0.338168500097978,"303.215_PID_iEC1364_W","fba","published","w[ace,R] / w[glu,F]"
0.347414296370853,"303.215_PID_iJO1366","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iLF82_1304","fba","published","w[ace,R] / w[glu,F]"
0.328825490734441,"303.215_PID_e_coli_core","fba","published","w[ace,R] / w[glu,F]"
0.359330030782267,"303.215_PID_iJR904","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iWFL_1372","fba","published","w[ace,R] / w[glu,F]"
0.347464592827433,"303.215_PID_iEcHS_1320","fba","published","w[ace,R] / w[glu,F]"
0.335713984351076,"303.215_PID_iECIAI39_1322","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iECO111_1330","fba","published","w[ace,R] / w[glu,F]"
0.2317178019668,"303.215_PID_iB21_1397","fba","published","w[ace,R] / w[glu,F]"
0.347410056174098,"303.215_PID_iEC1372_W3110","fba","published","w[ace,R] / w[glu,F]"
0.347997139343183,"303.215_PID_iECIAI1_1343","fba","published","w[ace,R] / w[glu,F]"
0.335774953178455,"303.215_PID_iAPECO1_1312","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iECABU_c1320","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iBWG_1329","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iE2348C_1286","fba","published","w[ace,R] / w[glu,F]"
0.392104534377946,"303.215_PID_iAF1260","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iEC042_1314","fba","published","w[ace,R] / w[glu,F]"
0.348264108322714,"303.215_PID_iYS1720","fba","published","w[ace,R] / w[glu,F]"
0.335774953178455,"303.215_PID_iECOK1_1307","fba","published","w[ace,R] / w[glu,F]"
0.364197108523769,"303.215_PID_STM_v1_0","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iETEC_1333","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iEC55989_1330","fba","published","w[ace,R] / w[glu,F]"
0.347410056174098,"303.215_PID_iEC1368_DH5a","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iECB_1328","fba","published","w[ace,R] / w[glu,F]"
0.2317178019668,"303.215_PID_iECD_1391","fba","published","w[ace,R] / w[glu,F]"
0.314696190029766,"303.215_PID_iG2583_1286","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iY75_1357","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iECNA114_1301","fba","published","w[ace,R] / w[glu,F]"
0.184684175447612,"303.215_PID_iECBD_1354","fba","published","w[ace,R] / w[glu,F]"
0.392104534377946,"303.215_PID_iAF1260b","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iEcE24377_1341","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iECSE_1348","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iECSP_1301","fba","published","w[ace,R] / w[glu,F]"
0.314696190029766,"303.215_PID_iECH74115_1262","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iECSF_1327","fba","published","w[ace,R] / w[glu,F]"
0.347464592827433,"303.215_PID_iECDH1ME8569_1439","fba","published","w[ace,R] / w[glu,F]"
0.347410056174098,"303.215_PID_iEC1344_C","fba","published","w[ace,R] / w[glu,F]"
0.347464592827433,"303.215_PID_iUMNK88_1353","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iNRG857_1313","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iEKO11_1354","fba","published","w[ace,R] / w[glu,F]"
0.335774953178455,"303.215_PID_iECP_1309","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iECs_1301","fba","published","w[ace,R] / w[glu,F]"
0.337451788018459,"303.215_PID_iEC1349_Crooks","fba","published","w[ace,R] / w[glu,F]"
0.333027625663998,"303.215_PID_iYL1228","fba","published","w[ace,R] / w[glu,F]"
0.41586693714312,"303.215_PID_iML1515","fba","published","w[ace,R] / w[glu,F]"
0.347464592827433,"303.215_PID_iUTI89_1310","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iECO103_1326","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iECO26_1355","fba","published","w[ace,R] / w[glu,F]"
0.335774953178455,"303.215_PID_iUMN146_1321","fba","published","w[ace,R] / w[glu,F]"
0.369767981729409,"303.215_PID_iSDY_1059","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iECW_1372","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.215_PID_iEcDH1_1363","fba","published","w[ace,R] / w[glu,F]"
0.335774953178455,"303.215_PID_iECS88_1305","fba","published","w[ace,R] / w[glu,F]"
0.106978818514025,"303.215_PID_iEC1356_Bl21DE3","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.486_PID_iEcSMS35_1347","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.486_PID_iEcolC_1368","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.486_PID_iZ_1308","fba","published","w[ace,R] / w[glu,F]"
0.373392833794128,"303.486_PID_iECED1_1282","fba","published","w[ace,R] / w[glu,F]"
0.379013160001929,"303.486_PID_iEC1364_W","fba","published","w[ace,R] / w[glu,F]"
0.389324596561778,"303.486_PID_iJO1366","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.486_PID_iLF82_1304","fba","published","w[ace,R] / w[glu,F]"
0.368728241864127,"303.486_PID_e_coli_core","fba","published","w[ace,R] / w[glu,F]"
0.40264982230747,"303.486_PID_iJR904","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.486_PID_iWFL_1372","fba","published","w[ace,R] / w[glu,F]"
0.389380766365672,"303.486_PID_iEcHS_1320","fba","published","w[ace,R] / w[glu,F]"
0.376292101741767,"303.486_PID_iECIAI39_1322","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.486_PID_iECO111_1330","fba","published","w[ace,R] / w[glu,F]"
0.271803608620465,"303.486_PID_iB21_1397","fba","published","w[ace,R] / w[glu,F]"
0.389319841369437,"303.486_PID_iEC1372_W3110","fba","published","w[ace,R] / w[glu,F]"
0.389975595138906,"303.486_PID_iECIAI1_1343","fba","published","w[ace,R] / w[glu,F]"
0.376360421372193,"303.486_PID_iAPECO1_1312","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.486_PID_iECABU_c1320","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.486_PID_iBWG_1329","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.486_PID_iE2348C_1286","fba","published","w[ace,R] / w[glu,F]"
0.439252458106596,"303.486_PID_iAF1260","fba","published","w[ace,R] / w[glu,F]"
0.373388907754889,"303.486_PID_iEC042_1314","fba","published","w[ace,R] / w[glu,F]"
0.390211553029289,"303.486_PID_iYS1720","fba","published","w[ace,R] / w[glu,F]"
0.376360421372193,"303.486_PID_iECOK1_1307","fba","published","w[ace,R] / w[glu,F]"
