"Experiment","w_ratio","rf_pair","type"
"fba",0.373264074309205,"303.431_PID_iE2348C_1286","published"
"fba",0.43910561462785,"303.431_PID_iAF1260","published"
"fba",0.373264074309205,"303.431_PID_iEC042_1314","published"
"fba",0.390081090493542,"303.431_PID_iYS1720","published"
"fba",0.376234593902279,"303.431_PID_iECOK1_1307","published"
"fba",0.40788885314464,"303.431_PID_STM_v1_0","published"
"fba",0.373264074309205,"303.431_PID_iETEC_1333","published"
"fba",0.373264074309205,"303.431_PID_iEC55989_1330","published"
"fba",0.389189677530157,"303.431_PID_iEC1368_DH5a","published"
"fba",0.373264074309205,"303.431_PID_iECB_1328","published"
"fba",0.271712742791962,"303.431_PID_iECD_1391","published"
"fba",0.3527348943318,"303.431_PID_iG2583_1286","published"
"fba",0.373264074309205,"303.431_PID_iY75_1357","published"
"fba",0.373264074309205,"303.431_PID_iECNA114_1301","published"
"fba",0.216561023192518,"303.431_PID_iECBD_1354","published"
"fba",0.43910561462785,"303.431_PID_iAF1260b","published"
"fba",0.373264074309205,"303.431_PID_iEcE24377_1341","published"
"fba",0.373264074309205,"303.431_PID_iECSE_1348","published"
"fba",0.373264074309205,"303.431_PID_iECSP_1301","published"
"fba",0.3527348943318,"303.431_PID_iECH74115_1262","published"
"fba",0.373264074309205,"303.431_PID_iECSF_1327","published"
"fba",0.38925058259581,"303.431_PID_iECDH1ME8569_1439","published"
"fba",0.389189677530157,"303.431_PID_iEC1344_C","published"
"fba",0.38925058259581,"303.431_PID_iUMNK88_1353","published"
"fba",0.373264074309205,"303.431_PID_iNRG857_1313","published"
"fba",0.373264074309205,"303.431_PID_iEKO11_1354","published"
"fba",0.376234593902279,"303.431_PID_iECP_1309","published"
"fba",0.373264074309205,"303.431_PID_iECs_1301","published"
"fba",0.378086479511918,"303.431_PID_iEC1349_Crooks","published"
"fba",0.373078007910112,"303.431_PID_iYL1228","published"
"fba",0.465665597643143,"303.431_PID_iML1515","published"
"fba",0.38925058259581,"303.431_PID_iUTI89_1310","published"
"fba",0.373264074309205,"303.431_PID_iECO103_1326","published"
"fba",0.373264074309205,"303.431_PID_iECO26_1355","published"
"fba",0.376234593902279,"303.431_PID_iUMN146_1321","published"
"fba",0.414158748426639,"303.431_PID_iSDY_1059","published"
"fba",0.373264074309205,"303.431_PID_iECW_1372","published"
"fba",0.373264074309205,"303.431_PID_iEcDH1_1363","published"
"fba",0.376234593902279,"303.431_PID_iECS88_1305","published"
"fba",0.139757839230296,"303.431_PID_iEC1356_Bl21DE3","published"
"fba",0.334131831270197,"390235.5_PID_iEcSMS35_1347","published"
"fba",0.334131831270197,"390235.5_PID_iEcolC_1368","published"
"fba",0.334131831270197,"390235.5_PID_iZ_1308","published"
"fba",0.334135355481934,"390235.5_PID_iECED1_1282","published"
"fba",0.339212341037998,"390235.5_PID_iEC1364_W","published"
"fba",0.348486686513062,"390235.5_PID_iJO1366","published"
"fba",0.334131831270197,"390235.5_PID_iLF82_1304","published"
"fba",0.329840509042262,"390235.5_PID_e_coli_core","published"
"fba",0.360439208589402,"390235.5_PID_iJR904","published"
"fba",0.334131831270197,"390235.5_PID_iWFL_1372","published"
"fba",0.34853713399356,"390235.5_PID_iEcHS_1320","published"
"fba",0.336750256949532,"390235.5_PID_iECIAI39_1322","published"
"fba",0.334131831270197,"390235.5_PID_iECO111_1330","published"
"fba",0.232433070588972,"390235.5_PID_iB21_1397","published"
"fba",0.34848243313873,"390235.5_PID_iEC1372_W3110","published"
"fba",0.349071323056667,"390235.5_PID_iECIAI1_1343","published"
"fba",0.336811413499661,"390235.5_PID_iAPECO1_1312","published"
"fba",0.334131831270197,"390235.5_PID_iECABU_c1320","published"
"fba",0.334131831270197,"390235.5_PID_iBWG_1329","published"
"fba",0.334131831270197,"390235.5_PID_iE2348C_1286","published"
"fba",0.393314877184023,"390235.5_PID_iAF1260","published"
"fba",0.334131831270197,"390235.5_PID_iEC042_1314","published"
"fba",0.349339124814978,"390235.5_PID_iYS1720","published"
"fba",0.336811413499661,"390235.5_PID_iECOK1_1307","published"
"fba",0.365321309828265,"390235.5_PID_STM_v1_0","published"
"fba",0.334131831270197,"390235.5_PID_iETEC_1333","published"
"fba",0.334131831270197,"390235.5_PID_iEC55989_1330","published"
"fba",0.34848243313873,"390235.5_PID_iEC1368_DH5a","published"
"fba",0.334131831270197,"390235.5_PID_iECB_1328","published"
"fba",0.232433070588972,"390235.5_PID_iECD_1391","published"
"fba",0.315667591584781,"390235.5_PID_iG2583_1286","published"
"fba",0.334131831270197,"390235.5_PID_iY75_1357","published"
"fba",0.334131831270197,"390235.5_PID_iECNA114_1301","published"
"fba",0.185254260275725,"390235.5_PID_iECBD_1354","published"
"fba",0.393314877184023,"390235.5_PID_iAF1260b","published"
"fba",0.334131831270197,"390235.5_PID_iEcE24377_1341","published"
"fba",0.334131831270197,"390235.5_PID_iECSE_1348","published"
"fba",0.334131831270197,"390235.5_PID_iECSP_1301","published"
"fba",0.315667591584781,"390235.5_PID_iECH74115_1262","published"
"fba",0.334131831270197,"390235.5_PID_iECSF_1327","published"
"fba",0.34853713399356,"390235.5_PID_iECDH1ME8569_1439","published"
"fba",0.34848243313873,"390235.5_PID_iEC1344_C","published"
"fba",0.34853713399356,"390235.5_PID_iUMNK88_1353","published"
"fba",0.334131831270197,"390235.5_PID_iNRG857_1313","published"
"fba",0.334131831270197,"390235.5_PID_iEKO11_1354","published"
"fba",0.336811413499661,"390235.5_PID_iECP_1309","published"
"fba",0.334131831270197,"390235.5_PID_iECs_1301","published"
"fba",0.338493429512719,"390235.5_PID_iEC1349_Crooks","published"
"fba",0.33405560255424,"390235.5_PID_iYL1228","published"
"fba",0.417150625337053,"390235.5_PID_iML1515","published"
"fba",0.34853713399356,"390235.5_PID_iUTI89_1310","published"
"fba",0.334131831270197,"390235.5_PID_iECO103_1326","published"
"fba",0.334131831270197,"390235.5_PID_iECO26_1355","published"
"fba",0.336811413499661,"390235.5_PID_iUMN146_1321","published"
"fba",0.370909372536846,"390235.5_PID_iSDY_1059","published"
"fba",0.334131831270197,"390235.5_PID_iECW_1372","published"
"fba",0.334131831270197,"390235.5_PID_iEcDH1_1363","published"
"fba",0.336811413499661,"390235.5_PID_iECS88_1305","published"
"fba",0.107309042337024,"390235.5_PID_iEC1356_Bl21DE3","published"
"fba",0.334019762519026,"303.533_PID_iEcSMS35_1347","published"
"fba",0.334019762519026,"303.533_PID_iEcolC_1368","published"
"fba",0.334019762519026,"303.533_PID_iZ_1308","published"
"fba",0.334023285544084,"303.533_PID_iECED1_1282","published"
"fba",0.339098573014497,"303.533_PID_iEC1364_W","published"
"fba",0.348369804439301,"303.533_PID_iJO1366","published"
"fba",0.334019762519026,"303.533_PID_iLF82_1304","published"
"fba",0.329729876081203,"303.533_PID_e_coli_core","published"
"fba",0.360318312278555,"303.533_PID_iJR904","published"
"fba",0.334019762519026,"303.533_PID_iWFL_1372","published"
"fba",0.348420235459382,"303.533_PID_iEcHS_1320","published"
"fba",0.336637310565948,"303.533_PID_iECIAI39_1322","published"
"fba",0.334019762519026,"303.533_PID_iECO111_1330","published"
"fba",0.23235511516924,"303.533_PID_iB21_1397","published"
"fba",0.34836555250122,"303.533_PID_iEC1372_W3110","published"
"fba",0.348954250221372,"303.533_PID_iECIAI1_1343","published"
"fba",0.336698460619388,"303.533_PID_iAPECO1_1312","published"
"fba",0.334019762519026,"303.533_PID_iECABU_c1320","published"
"fba",0.334019762519026,"303.533_PID_iBWG_1329","published"
"fba",0.334019762519026,"303.533_PID_iE2348C_1286","published"
"fba",0.393182966390195,"303.533_PID_iAF1260","published"
"fba",0.334019762519026,"303.533_PID_iEC042_1314","published"
"fba",0.349221959755484,"303.533_PID_iYS1720","published"
"fba",0.336698460619388,"303.533_PID_iECOK1_1307","published"
"fba",0.365198773922808,"303.533_PID_STM_v1_0","published"
"fba",0.334019762519026,"303.533_PID_iETEC_1333","published"
"fba",0.334019762519026,"303.533_PID_iEC55989_1330","published"
"fba",0.34836555250122,"303.533_PID_iEC1368_DH5a","published"
"fba",0.334019762519026,"303.533_PID_iECB_1328","published"
"fba",0.23235511516924,"303.533_PID_iECD_1391","published"
"fba",0.315561711177514,"303.533_PID_iG2583_1286","published"
"fba",0.334019762519026,"303.533_PID_iY75_1357","published"
"fba",0.334019762519026,"303.533_PID_iECNA114_1301","published"
"fba",0.185192128091143,"303.533_PID_iECBD_1354","published"
"fba",0.393182966390195,"303.533_PID_iAF1260b","published"
"fba",0.334019762519026,"303.533_PID_iEcE24377_1341","published"
"fba",0.334019762519026,"303.533_PID_iECSE_1348","published"
"fba",0.334019762519026,"303.533_PID_iECSP_1301","published"
"fba",0.315561711177514,"303.533_PID_iECH74115_1262","published"
"fba",0.334019762519026,"303.533_PID_iECSF_1327","published"
"fba",0.348420235459382,"303.533_PID_iECDH1ME8569_1439","published"
"fba",0.34836555250122,"303.533_PID_iEC1344_C","published"
"fba",0.348420235459382,"303.533_PID_iUMNK88_1353","published"
"fba",0.334019762519026,"303.533_PID_iNRG857_1313","published"
"fba",0.334019762519026,"303.533_PID_iEKO11_1354","published"
"fba",0.336698460619388,"303.533_PID_iECP_1309","published"
"fba",0.334019762519026,"303.533_PID_iECs_1301","published"
"fba",0.338379895091951,"303.533_PID_iEC1349_Crooks","published"
"fba",0.333943559668028,"303.533_PID_iYL1228","published"
"fba",0.417010708896493,"303.533_PID_iML1515","published"
"fba",0.348420235459382,"303.533_PID_iUTI89_1310","published"
"fba",0.334019762519026,"303.533_PID_iECO103_1326","published"
"fba",0.334019762519026,"303.533_PID_iECO26_1355","published"
"fba",0.336698460619388,"303.533_PID_iUMN146_1321","published"
"fba",0.370784978120469,"303.533_PID_iSDY_1059","published"
"fba",0.334019762519026,"303.533_PID_iECW_1372","published"
"fba",0.334019762519026,"303.533_PID_iEcDH1_1363","published"
"fba",0.336698460619388,"303.533_PID_iECS88_1305","published"
"fba",0.107273055800534,"303.533_PID_iEC1356_Bl21DE3","published"
"fba",0.276189625870823,"1193499.3_PID_iEcSMS35_1347","published"
"fba",0.276189625870823,"1193499.3_PID_iEcolC_1368","published"
"fba",0.276189625870823,"1193499.3_PID_iZ_1308","published"
"fba",0.2761925365413,"1193499.3_PID_iECED1_1282","published"
"fba",0.280512945796205,"1193499.3_PID_iEC1364_W","published"
"fba",0.288301389484689,"1193499.3_PID_iJO1366","published"
"fba",0.276189625870823,"1193499.3_PID_iLF82_1304","published"
"fba",0.272328412970585,"1193499.3_PID_e_coli_core","published"
"fba",0.298254762086899,"1193499.3_PID_iJR904","published"
"fba",0.276189625870823,"1193499.3_PID_iWFL_1372","published"
"fba",0.28834354863618,"1193499.3_PID_iEcHS_1320","published"
"fba",0.278407237079318,"1193499.3_PID_iECIAI39_1322","published"
"fba",0.276189625870823,"1193499.3_PID_iECO111_1330","published"
"fba",0.16403568346385,"1193499.3_PID_iB21_1397","published"
"fba",0.288297875669895,"1193499.3_PID_iEC1372_W3110","published"
"fba",0.288790066549059,"1193499.3_PID_iECIAI1_1343","published"
"fba",0.278457852608095,"1193499.3_PID_iAPECO1_1312","published"
"fba",0.276189625870823,"1193499.3_PID_iECABU_c1320","published"
"fba",0.276189625870823,"1193499.3_PID_iBWG_1329","published"
"fba",0.276189625870823,"1193499.3_PID_iE2348C_1286","published"
"fba",0.325745175874404,"1193499.3_PID_iAF1260","published"
"fba",0.276189625870823,"1193499.3_PID_iEC042_1314","published"
"fba",0.289158862147807,"1193499.3_PID_iYS1720","published"
"fba",0.278457852608095,"1193499.3_PID_iECOK1_1307","published"
"fba",0.302477151888988,"1193499.3_PID_STM_v1_0","published"
"fba",0.276189625870823,"1193499.3_PID_iETEC_1333","published"
"fba",0.276189625870823,"1193499.3_PID_iEC55989_1330","published"
"fba",0.288297875669895,"1193499.3_PID_iEC1368_DH5a","published"
"fba",0.276189625870823,"1193499.3_PID_iECB_1328","published"
"fba",0.16403568346385,"1193499.3_PID_iECD_1391","published"
"fba",0.260700069494188,"1193499.3_PID_iG2583_1286","published"
"fba",0.276189625870823,"1193499.3_PID_iY75_1357","published"
"fba",0.276189625870823,"1193499.3_PID_iECNA114_1301","published"
"fba",0.130740037962754,"1193499.3_PID_iECBD_1354","published"
"fba",0.325745175874404,"1193499.3_PID_iAF1260b","published"
"fba",0.276189625870823,"1193499.3_PID_iEcE24377_1341","published"
"fba",0.276189625870823,"1193499.3_PID_iECSE_1348","published"
"fba",0.276189625870823,"1193499.3_PID_iECSP_1301","published"
"fba",0.260700069494188,"1193499.3_PID_iECH74115_1262","published"
"fba",0.276189625870823,"1193499.3_PID_iECSF_1327","published"
"fba",0.28834354863618,"1193499.3_PID_iECDH1ME8569_1439","published"
"fba",0.288297875669895,"1193499.3_PID_iEC1344_C","published"
"fba",0.28834354863618,"1193499.3_PID_iUMNK88_1353","published"
"fba",0.276189625870823,"1193499.3_PID_iNRG857_1313","published"
"fba",0.276189625870823,"1193499.3_PID_iEKO11_1354","published"
"fba",0.278457852608095,"1193499.3_PID_iECP_1309","published"
"fba",0.276189625870823,"1193499.3_PID_iECs_1301","published"
"fba",0.279911351426648,"1193499.3_PID_iEC1349_Crooks","published"
"fba",0.276361687100967,"1193499.3_PID_iYL1228","published"
"fba",0.345604357756449,"1193499.3_PID_iML1515","published"
"fba",0.28834354863618,"1193499.3_PID_iUTI89_1310","published"
"fba",0.276189625870823,"1193499.3_PID_iECO103_1326","published"
"fba",0.276189625870823,"1193499.3_PID_iECO26_1355","published"
"fba",0.278457852608095,"1193499.3_PID_iUMN146_1321","published"
"fba",0.307032425896808,"1193499.3_PID_iSDY_1059","published"
"fba",0.276189625870823,"1193499.3_PID_iECW_1372","published"
"fba",0.276189625870823,"1193499.3_PID_iEcDH1_1363","published"
"fba",0.278457852608095,"1193499.3_PID_iECS88_1305","published"
"fba",0.0423843323795638,"1193499.3_PID_iEC1356_Bl21DE3","published"
"fba",0.372143095745825,"931281.3_PID_iEcSMS35_1347","published"
"fba",0.372143095745825,"931281.3_PID_iEcolC_1368","published"
"fba",0.372143095745825,"931281.3_PID_iZ_1308","published"
"fba",0.3721470224531,"931281.3_PID_iECED1_1282","published"
"fba",0.37774858520433,"931281.3_PID_iEC1364_W","published"
"fba",0.388025610385405,"931281.3_PID_iJO1366","published"
"fba",0.372143095745825,"931281.3_PID_iLF82_1304","published"
"fba",0.367497981929639,"931281.3_PID_e_coli_core","published"
"fba",0.40130638087568,"931281.3_PID_iJR904","published"
"fba",0.372143095745825,"931281.3_PID_iWFL_1372","published"
"fba",0.388081597254027,"931281.3_PID_iEcHS_1320","published"
"fba",0.375036609846026,"931281.3_PID_iECIAI39_1322","published"
"fba",0.372143095745825,"931281.3_PID_iECO111_1330","published"
"fba",0.270896735675755,"931281.3_PID_iB21_1397","published"
"fba",0.388020871155063,"931281.3_PID_iEC1372_W3110","published"
"fba",0.388674445567163,"931281.3_PID_iECIAI1_1343","published"
"fba",0.37510470204171,"931281.3_PID_iAPECO1_1312","published"
"fba",0.372143095745825,"931281.3_PID_iECABU_c1320","published"
"fba",0.372143095745825,"931281.3_PID_iBWG_1329","published"
"fba",0.372143095745825,"931281.3_PID_iE2348C_1286","published"
"fba",0.437786896237869,"931281.3_PID_iAF1260","published"
"fba",0.372143095745825,"931281.3_PID_iEC042_1314","published"
"fba",0.388909613155625,"931281.3_PID_iYS1720","published"
"fba",0.37510470204171,"931281.3_PID_iECOK1_1307","published"
"fba",0.406663901436716,"931281.3_PID_STM_v1_0","published"
"fba",0.372143095745825,"931281.3_PID_iETEC_1333","published"
"fba",0.372143095745825,"931281.3_PID_iEC55989_1330","published"
"fba",0.388020871155063,"931281.3_PID_iEC1368_DH5a","published"
"fba",0.372143095745825,"931281.3_PID_iECB_1328","published"
"fba",0.270896735675755,"931281.3_PID_iECD_1391","published"
"fba",0.351675578442592,"931281.3_PID_iG2583_1286","published"
"fba",0.372143095745825,"931281.3_PID_iY75_1357","published"
"fba",0.372143095745825,"931281.3_PID_iECNA114_1301","published"
"fba",0.215910647568367,"931281.3_PID_iECBD_1354","published"
"fba",0.437786896237869,"931281.3_PID_iAF1260b","published"
"fba",0.372143095745825,"931281.3_PID_iEcE24377_1341","published"
"fba",0.372143095745825,"931281.3_PID_iECSE_1348","published"
"fba",0.372143095745825,"931281.3_PID_iECSP_1301","published"
"fba",0.351675578442592,"931281.3_PID_iECH74115_1262","published"
"fba",0.372143095745825,"931281.3_PID_iECSF_1327","published"
"fba",0.388081597254027,"931281.3_PID_iECDH1ME8569_1439","published"
"fba",0.388020871155063,"931281.3_PID_iEC1344_C","published"
"fba",0.388081597254027,"931281.3_PID_iUMNK88_1353","published"
"fba",0.372143095745825,"931281.3_PID_iNRG857_1313","published"
"fba",0.372143095745825,"931281.3_PID_iEKO11_1354","published"
"fba",0.37510470204171,"931281.3_PID_iECP_1309","published"
"fba",0.372143095745825,"931281.3_PID_iECs_1301","published"
"fba",0.376951023102214,"931281.3_PID_iEC1349_Crooks","published"
"fba",0.371957592873619,"931281.3_PID_iYL1228","published"
"fba",0.464267121210206,"931281.3_PID_iML1515","published"
"fba",0.388081597254027,"931281.3_PID_iUTI89_1310","published"
"fba",0.372143095745825,"931281.3_PID_iECO103_1326","published"
"fba",0.372143095745825,"931281.3_PID_iECO26_1355","published"
"fba",0.37510470204171,"931281.3_PID_iUMN146_1321","published"
"fba",0.412914957533469,"931281.3_PID_iSDY_1059","published"
"fba",0.372143095745825,"931281.3_PID_iECW_1372","published"
"fba",0.372143095745825,"931281.3_PID_iEcDH1_1363","published"
"fba",0.37510470204171,"931281.3_PID_iECS88_1305","published"
"fba",0.139338122573132,"931281.3_PID_iEC1356_Bl21DE3","published"
"fba",0.373388907754889,"303.473_PID_iEcSMS35_1347","published"
"fba",0.373388907754889,"303.473_PID_iEcolC_1368","published"
"fba",0.373388907754889,"303.473_PID_iZ_1308","published"
"fba",0.373392833794128,"303.473_PID_iECED1_1282","published"
"fba",0.379013160001929,"303.473_PID_iEC1364_W","published"
"fba",0.389324596561778,"303.473_PID_iJO1366","published"
"fba",0.373388907754889,"303.473_PID_iLF82_1304","published"
"fba",0.368728241864127,"303.473_PID_e_coli_core","published"
"fba",0.40264982230747,"303.473_PID_iJR904","published"
"fba",0.373388907754889,"303.473_PID_iWFL_1372","published"
"fba",0.389380766365672,"303.473_PID_iEcHS_1320","published"
"fba",0.376292101741767,"303.473_PID_iECIAI39_1322","published"
"fba",0.373388907754889,"303.473_PID_iECO111_1330","published"
"fba",0.271803608620465,"303.473_PID_iB21_1397","published"
"fba",0.389319841369437,"303.473_PID_iEC1372_W3110","published"
"fba",0.389975595138906,"303.473_PID_iECIAI1_1343","published"
"fba",0.376360421372193,"303.473_PID_iAPECO1_1312","published"
"fba",0.373388907754889,"303.473_PID_iECABU_c1320","published"
"fba",0.373388907754889,"303.473_PID_iBWG_1329","published"
"fba",0.373388907754889,"303.473_PID_iE2348C_1286","published"
"fba",0.439252458106596,"303.473_PID_iAF1260","published"
"fba",0.373388907754889,"303.473_PID_iEC042_1314","published"
"fba",0.390211553029289,"303.473_PID_iYS1720","published"
"fba",0.376360421372193,"303.473_PID_iECOK1_1307","published"
"fba",0.408025269009838,"303.473_PID_STM_v1_0","published"
"fba",0.373388907754889,"303.473_PID_iETEC_1333","published"
"fba",0.373388907754889,"303.473_PID_iEC55989_1330","published"
"fba",0.389319841369437,"303.473_PID_iEC1368_DH5a","published"
"fba",0.373388907754889,"303.473_PID_iECB_1328","published"
"fba",0.271803608620465,"303.473_PID_iECD_1391","published"
"fba",0.352852861483624,"303.473_PID_iG2583_1286","published"
"fba",0.373388907754889,"303.473_PID_iY75_1357","published"
"fba",0.373388907754889,"303.473_PID_iECNA114_1301","published"
"fba",0.216633445256926,"303.473_PID_iECBD_1354","published"
"fba",0.439252458106596,"303.473_PID_iAF1260b","published"
"fba",0.373388907754889,"303.473_PID_iEcE24377_1341","published"
"fba",0.373388907754889,"303.473_PID_iECSE_1348","published"
"fba",0.373388907754889,"303.473_PID_iECSP_1301","published"
"fba",0.352852861483624,"303.473_PID_iECH74115_1262","published"
"fba",0.373388907754889,"303.473_PID_iECSF_1327","published"
"fba",0.389380766365672,"303.473_PID_iECDH1ME8569_1439","published"
"fba",0.389319841369437,"303.473_PID_iEC1344_C","published"
"fba",0.389380766365672,"303.473_PID_iUMNK88_1353","published"
"fba",0.373388907754889,"303.473_PID_iNRG857_1313","published"
"fba",0.373388907754889,"303.473_PID_iEKO11_1354","published"
"fba",0.376360421372193,"303.473_PID_iECP_1309","published"
"fba",0.373388907754889,"303.473_PID_iECs_1301","published"
"fba",0.378212931190441,"303.473_PID_iEC1349_Crooks","published"
"fba",0.373202784199359,"303.473_PID_iYL1228","published"
"fba",0.465821337454978,"303.473_PID_iML1515","published"
"fba",0.389380766365672,"303.473_PID_iUTI89_1310","published"
"fba",0.373388907754889,"303.473_PID_iECO103_1326","published"
"fba",0.373388907754889,"303.473_PID_iECO26_1355","published"
"fba",0.376360421372193,"303.473_PID_iUMN146_1321","published"
"fba",0.414297259064982,"303.473_PID_iSDY_1059","published"
"fba",0.373388907754889,"303.473_PID_iECW_1372","published"
"fba",0.373388907754889,"303.473_PID_iEcDH1_1363","published"
"fba",0.376360421372193,"303.473_PID_iECS88_1305","published"
"fba",0.139804579638216,"303.473_PID_iEC1356_Bl21DE3","published"
"fba",0.373361701353881,"303.453_PID_iEcSMS35_1347","published"
"fba",0.373361701353881,"303.453_PID_iEcolC_1368","published"
"fba",0.373361701353881,"303.453_PID_iZ_1308","published"
"fba",0.373365640964786,"303.453_PID_iECED1_1282","published"
"fba",0.378985557729149,"303.453_PID_iEC1364_W","published"
"fba",0.389296226986372,"303.453_PID_iJO1366","published"
"fba",0.373361701353881,"303.453_PID_iLF82_1304","published"
"fba",0.36870138640583,"303.453_PID_e_coli_core","published"
"fba",0.402620496491286,"303.453_PID_iJR904","published"
"fba",0.373361701353881,"303.453_PID_iWFL_1372","published"
"fba",0.389352407219794,"303.453_PID_iEcHS_1320","published"
"fba",0.376264681878064,"303.453_PID_iECIAI39_1322","published"
"fba",0.373361701353881,"303.453_PID_iECO111_1330","published"
"fba",0.271783809995662,"303.453_PID_iB21_1397","published"
"fba",0.389291472142638,"303.453_PID_iEC1372_W3110","published"
"fba",0.389947179261928,"303.453_PID_iECIAI1_1343","published"
"fba",0.376333010505093,"303.453_PID_iAPECO1_1312","published"
"fba",0.373361701353881,"303.453_PID_iECABU_c1320","published"
"fba",0.373361701353881,"303.453_PID_iBWG_1329","published"
"fba",0.373361701353881,"303.453_PID_iE2348C_1286","published"
"fba",0.439220466452279,"303.453_PID_iAF1260","published"
"fba",0.373361701353881,"303.453_PID_iEC042_1314","published"
"fba",0.390183124439992,"303.453_PID_iYS1720","published"
"fba",0.376333010505093,"303.453_PID_iECOK1_1307","published"
"fba",0.407995547791696,"303.453_PID_STM_v1_0","published"
"fba",0.373361701353881,"303.453_PID_iETEC_1333","published"
"fba",0.373361701353881,"303.453_PID_iEC55989_1330","published"
"fba",0.389291472142638,"303.453_PID_iEC1368_DH5a","published"
"fba",0.373361701353881,"303.453_PID_iECB_1328","published"
"fba",0.271783809995662,"303.453_PID_iECD_1391","published"
"fba",0.352827165668375,"303.453_PID_iG2583_1286","published"
"fba",0.373361701353881,"303.453_PID_iY75_1357","published"
"fba",0.373361701353881,"303.453_PID_iECNA114_1301","published"
"fba",0.216617665317379,"303.453_PID_iECBD_1354","published"
"fba",0.439220466452279,"303.453_PID_iAF1260b","published"
"fba",0.373361701353881,"303.453_PID_iEcE24377_1341","published"
"fba",0.373361701353881,"303.453_PID_iECSE_1348","published"
"fba",0.373361701353881,"303.453_PID_iECSP_1301","published"
"fba",0.352827165668375,"303.453_PID_iECH74115_1262","published"
"fba",0.373361701353881,"303.453_PID_iECSF_1327","published"
"fba",0.389352407219794,"303.453_PID_iECDH1ME8569_1439","published"
"fba",0.389291472142638,"303.453_PID_iEC1344_C","published"
"fba",0.389352407219794,"303.453_PID_iUMNK88_1353","published"
"fba",0.373361701353881,"303.453_PID_iNRG857_1313","published"
"fba",0.373361701353881,"303.453_PID_iEKO11_1354","published"
"fba",0.376333010505093,"303.453_PID_iECP_1309","published"
"fba",0.373361701353881,"303.453_PID_iECs_1301","published"
"fba",0.378185385594099,"303.453_PID_iEC1349_Crooks","published"
"fba",0.373175589189836,"303.453_PID_iYL1228","published"
"fba",0.465787403203321,"303.453_PID_iML1515","published"
"fba",0.389352407219794,"303.453_PID_iUTI89_1310","published"
"fba",0.373361701353881,"303.453_PID_iECO103_1326","published"
"fba",0.373361701353881,"303.453_PID_iECO26_1355","published"
"fba",0.376333010505093,"303.453_PID_iUMN146_1321","published"
"fba",0.414267080084469,"303.453_PID_iSDY_1059","published"
"fba",0.373361701353881,"303.453_PID_iECW_1372","published"
"fba",0.373361701353881,"303.453_PID_iEcDH1_1363","published"
"fba",0.376333010505093,"303.453_PID_iECS88_1305","published"
"fba",0.139794393975256,"303.453_PID_iEC1356_Bl21DE3","published"
"fba",0.373219404808212,"303.529_PID_iEcSMS35_1347","published"
"fba",0.373219404808212,"303.529_PID_iEcolC_1368","published"
"fba",0.373219404808212,"303.529_PID_iZ_1308","published"
"fba",0.373223342912361,"303.529_PID_iECED1_1282","published"
"fba",0.378841109582695,"303.529_PID_iEC1364_W","published"
"fba",0.389147860020332,"303.529_PID_iJO1366","published"
"fba",0.373219404808212,"303.529_PID_iLF82_1304","published"
"fba",0.368560865254597,"303.529_PID_e_coli_core","published"
"fba",0.402467039131865,"303.529_PID_iJR904","published"
"fba",0.373219404808212,"303.529_PID_iWFL_1372","published"
"fba",0.389204004934549,"303.529_PID_iEcHS_1320","published"
"fba",0.376121286042985,"303.529_PID_iECIAI39_1322","published"
"fba",0.373219404808212,"303.529_PID_iECO111_1330","published"
"fba",0.271680220286481,"303.529_PID_iB21_1397","published"
"fba",0.389143106999738,"303.529_PID_iEC1372_W3110","published"
"fba",0.38979857014832,"303.529_PID_iECIAI1_1343","published"
"fba",0.376189574729822,"303.529_PID_iAPECO1_1312","published"
"fba",0.373219404808212,"303.529_PID_iECABU_c1320","published"
"fba",0.373219404808212,"303.529_PID_iBWG_1329","published"
"fba",0.373219404808212,"303.529_PID_iE2348C_1286","published"
"fba",0.439053074300593,"303.529_PID_iAF1260","published"
"fba",0.373219404808212,"303.529_PID_iEC042_1314","published"
"fba",0.390034412164849,"303.529_PID_iYS1720","published"
"fba",0.376189574729822,"303.529_PID_iECOK1_1307","published"
"fba",0.407840046981853,"303.529_PID_STM_v1_0","published"
"fba",0.373219404808212,"303.529_PID_iETEC_1333","published"
"fba",0.373219404808212,"303.529_PID_iEC55989_1330","published"
"fba",0.389143106999738,"303.529_PID_iEC1368_DH5a","published"
"fba",0.373219404808212,"303.529_PID_iECB_1328","published"
"fba",0.271680220286481,"303.529_PID_iECD_1391","published"
"fba",0.352692689152106,"303.529_PID_iG2583_1286","published"
"fba",0.373219404808212,"303.529_PID_iY75_1357","published"
"fba",0.373219404808212,"303.529_PID_iECNA114_1301","published"
"fba",0.21653510204014,"303.529_PID_iECBD_1354","published"
"fba",0.439053074300593,"303.529_PID_iAF1260b","published"
"fba",0.373219404808212,"303.529_PID_iEcE24377_1341","published"
"fba",0.373219404808212,"303.529_PID_iECSE_1348","published"
"fba",0.373219404808212,"303.529_PID_iECSP_1301","published"
"fba",0.352692689152106,"303.529_PID_iECH74115_1262","published"
"fba",0.373219404808212,"303.529_PID_iECSF_1327","published"
"fba",0.389204004934549,"303.529_PID_iECDH1ME8569_1439","published"
"fba",0.389143106999738,"303.529_PID_iEC1344_C","published"
"fba",0.389204004934549,"303.529_PID_iUMNK88_1353","published"
"fba",0.373219404808212,"303.529_PID_iNRG857_1313","published"
